degree, numerator, denominator exponent
728, 4402750694719084592991841,94
729, 25552298853272051023573163651352795297572297225416801208804364757261951208179371379597811125925379566049676091965306324415661564936668842662521531262952620016561828028701679122500546427717680556847055812489352779468791201458165607408873118115154110397919166761498858828491370039494802494194904541045181804770347111780622489788521532570643079726427722265924450148035402058141869377046073526087935416692088023636641791918738971462460063,1454
730, 896848032311085192398256813104722827377120064616634077284696610253242536959871192014595942326656850489361693778270954585661345562252426136095,481
731, 2355326385508068381870619673949333095805511827541811918948170325272947548473938510529692718940983723447139813062901452700230224414584775346233484257437869007156732390724241832798263616135030764559338929124606921907290073789190380100898322333173542750309106483874091009855300056684536814747331564846011563168892126627216559282225968539411737634809906654772226716719276801095785463852776012624173724964217622527525490769561267692179889503,1458
732, 284411939129260158872200185586974644977397727754377263807,203
733, -10153956446637030975885011002401819452818030449467341000795119772062734044042400642927529599341067699053567665434762040285932276941658865705885533014486935019859615765814987178859945107696075910180870437135894821584082559273549041726642468932643199240299575952594041117696836460194872116286991222940272345584995720168622848240275923531890369638611830834629818046333953628457406766625559822497994638580013402737430580712224859522356956139,1461
734, -10422713940436902972058647949505634386650025440070280604196955434213794527240245122392176267787970428683819513088392777040478746867454768552791,485
735, -37170317474501187371215591054287661730892505875974416597822778415678959570369831543148281837245721830304595621027257366527847267603494372603254313098730633767693576443391521567933609851926586232906019122581283555727370048210874222255698007609851862289078466413179928565354906383405213129018315436661115207145706133568712470542986271480214912139411773037378044982470434699640999483778005516172132091467327830124842844570135357028582659319,1468
736,0,0
737, -464745980693779457132491692457129348900632729733398822316556611975477600744970365554199174812518431172922723677215870874900588834742330825426044252845528593791530430964399808886354923377484897890978876610167047308170756392712506566146605313151212987445385249969860807505098909349520118438837681770982010819853183666092435390661217888870579553280547420255124150546561659948715313970594618125184620191812830969249612510261987359034628014023,1471
738, 30452433779027853576003188734316615380805245735761824262883291916193470446449188096885950794993592409122537470493382700180389812551552699511525,487
739, -14897308107090553793619243576215676276248590314935045988522022107132000204891106082390841264579743542600654351005575871189779532787975193359437225873306440775663282758489857059083189615119173991416332724224521121515667518955625686853212728531360678878746164516740156230439133791387952418283527392006354586217229032420025363392644309547386827097745708470108290941482016453620865995149283642828040974968072250106042851109701343631916480633169,1475
740, -16981172316475451991334868331047601224926111696716972274679,206
741, -787673955199416124737245134688664782817439020933265249590730008602238546449312551350878355740929775018181256825728560176158052535716745195959990704424133784558067629344271666114127265079208268441303109284048291875615038520748975346976920472821716740693240833231683296772006763288191116278988936006927531568691179660850314882531931352700637328780063285459060648652605063662171056242526532801495547841968966542203834840357918551304612620092927,1478
742, 39513043358168958992806374822894943629112990279820678523650808983911822715618199600295515959839785640532368829211384222120480760229810953617023,487
743, 50537663114622163583822330837706709127056782475515051156192548994459760790069026468628459810972615243144486958795789561159545482264157634745841868141244870925299009659655233448546682389587874805888650860446770730321797382861085687759827564980736906376179037126824228907827059949509524633207533885770714845853591542269591051550995837556675523543939145149358699070606293656194504162081189950338763611132402067164663180918604847867535652273605511,1483
744, 2342612184642926716890247,95
745, 247035154379865116230325330186062390330483509124659198483331355554817831280718160623053886513565894321795740045169798152625317081816312703531698562438728843911660323928793392121132561000711302114064899832331777767538519125396373199945245963259758863595948615224772508893929109480257327501370199050554966072666070796281677267665949873136151047977405093353576992740127509299470068918530484028703387304854135949398203338137448494856248918862965715,1486
746, 4058860075720920629488324526920544273672767285477332000139154986571098366586381804820981022468181935414408225031540012511872412756792264349241277,493
747, -9272497007496125570194969168810191134473905269604068208965190299938803572424534728674638471658348992218509287926389872606038207318962120481999049916102064567182570757832291637951465234577550560732328934424451112063446958979551298885125598560041552161774670334837933011567001675259172034593036139153825575377060268133261796517369345289807317308545570369224273024697493130623032458406238754585948701957217825973991990771333312028133839308311211937,1490
748, -892582974655630645391741209806753703787745459510418147146351,211
749, -12696827687312911224685561705811645860030420617884484896813120520023298920295222117764545786853668598411223944794069326556665947260962365283264398362017460015996308731937731649315874121517170278724606617464820682838102908369957008212741798697536542677093598607621093349537997800600024355682233467867110832128360439943651423255240484036867069025932579379733650648800909776902679515511925837459491323049110515332569586763506820539968941328001402771,1493
750, -3842598933266021857666814033659164572731334614088537766106505859854298366840840489381429080004289233732536082053756426819346292680883686559238127,495
751, 1209932851009109661615442457871154642207567662625364712789599236192838717524023169274158789247642197187768915150880072015934207005726060298107254173389418069089316073385606371160429563082514045090531379589361229724560999173889672329478367278012789891865415479248062416687374193178889185113296478537557807986643775176747463070695202802764672938606287800149978111072600338699062659407326735300345468706184254828563275405765697616743591366259556162729,1499
752,-14239642207,48
753, -14671797143225317549381675375839532676969517319728802955828596293379106992124951853953238247238521546766267052411098276517939635982323994087655970057842062636024692582405623011134995655734130697055791448629875159184672782634682423109988429948472479608452128302091162109096789540999230460897396878462383879766013868191928205249556025755800505406780073102640584410386988281494406638723541145598363019190905283587812081871168385950785292272039180910271,1502
754, -12851200976394643629118856539836721093225996414282183493949234884701698632346503860310672796905654734578247584613345494760262177767412425489936417,496
755, -870885721343482815344389824303189906905071456660169345333254171130419373295766161618021790483600662135450923939342698847312734623413502687926455020596796389895872178830884829427044850918951404002474765459654039364450153209871333921190428089107913059988259588201279685699339769026633850418128619645104714339707168485406546719515482028393044952199860390735144414390402819572796306746644644940308692530455026020415569253227890110741205635175646333750453,1506
756, -515019380787107394429568846977180288418947344069693177469299,213
757, 3644629715636184360019886117816755522517946000853301123320114571811636930376854216008069113996303980626882379966071692304556030711648399578315805828448323732386628545950099746734111087116581654948664318417671303126795638000926558065264497354086111264870245167179315699247815918519142957524329662720276453733889769929369483337208110992390826089802946846493191010576547657428765075016834182209485112414349583503422129480400137009039640608905692438885277,1509
758, -755612273948662846745574839888091506183423973703520628142981301625646892243344054161155915433044355173818294275315595596614764334832431184529364125,500
759, 22693980139361071939251639799823634880232884311876861951553855593614259088060096060651045734794384459387762638011746846185844557962064391132779850302240550801631924176559131770940799277550696423786228943851845542226525116696613859529407912588027903174791937633440536030576205263151849145518640725525288428259450901020150486426077612146257308991797182221309869401830300866700247768881634666373099721594234570120615445681904626937210222466141683878004465,1514
760, 14397293576260887919459733,97
761, -1219623007046564607794095488224149260604023633618008065093581622060981168892299320286012089344878083808136224334862113941942982094089512305060223577218181407582543186368318323346646020192373457105101869116303346061071036471463579459632221707420210557536742588057261966789232667647366427136746076601906740824949728370394011634982883985800224065336951176964170900546591109252069613751994246927058661858109042334059711725059160601984639563364188202227213843,1517
762, -1980714622596640628911516114175728498698033639671957365514376447278174356983180984034635466047741750918770735473490345528084476530712776045431118157,502
763, 5156884118495356685912288696615059112546684348130340115447744972260067077242960149899685293610534758171220918430715368046994851740177346998008128749201425965632061130155636188448292727592297418747065454323740701774450596564859580306965787363767154927948332018441855880339806764657569190754013554155652186645549379157411016555278773666530148845211353784092081136254148571888947737809646027343100351073799007896301904843222322467509523751791578137712161845,1521
764, -22577351375000113758949783879281315814154271808669750827997111,215
765, -57093202492281713174046637943941916370802128539317748123750201890435042749989344257776165794654330017385632102304561570208451001072851812289955607017129300388137255161552411971344186273756663803346793244725767006476606470492664486590012484534467061484423540559668408203657468842754333769760271669385892779848252012230746526118083209166476519359990845118911174243604929764693266847532563014715234965369401001459202644394520255582048229390503456647337584297,1524
766, 5978783317514048905453232510102909555243379503072793797367477398873775511533539435977351723827000279632956474440057234138170319113451737122354422565,502
767, -87395074773302143089492669890672916568408396881101384165131770502729327318952160749186071977521437445476401517228100778864762914937089447061386098578029812829999679060205006382892850582528137726104787554974829867686831157341280888996907929462280014094643401520261107498345711680154828795404867739624282605275419630331566948748246898111916703684887823394991502803323127582729924639132913382423621494185561301100544403862838217364048715760367444622436815308601,1534
768,0,0
769, 684170732977604706060958918185681928095760351066652142788562325819993473308592747540006202243094152697406130022679508620697149931951041847033338266277351011724926945123850237328985526030090955654939690807100484412870905550974998622190571174659316495088382474870241320707489214436473879601195281197570184672062077103596888385511353695432318827229465781080737916102013995516050834745065956527672944060014460288705389597620621951569129430516312233432038821663047,1537
770, -5801909833170174349207632057215392259509696969607498874871107189048168611720086752268392221972961204114025474334943067991992128488943891829145475675299,513
771, 2395104923793072600203715234507507401449626698086198525244001247241482370368104136317352478237564933200567763792718475229204646650022958407233175278470413995640530621246876783854395133788504544255214573327915853288761416304118065285988629138233735015285809298459243673122285208390620180559229485762705959573861433893885765081191401255232260811347804403184026094366475010860535083220200731894264806049359710929521205082908334213373347891849354860827554922420073,1541
772, 26541417326038554181775460467971106557287338665134996616765629,217
773, 28169377651596025792790872021405320941414919356854306170788471842924378989677638423926756872581384263822884501660105779725968912529238063464561482292011408667105704171609016623384801671584836055786729331755506085558832404056449741318188737237206201320274252533257549667766660777124994392152515245641830651439907077244892980016845057420408392095504852418616187690096800417769147406667016082890101246604617993166091065782964904230843751627775432789436222474582839,1544
774, 6640113452789956724359923175987677548295165587602641637228537803589882999700817221771047242185380257884343281903339734515748176649550173664414688722397,515
775, 1154713556239422960603886243429087389204727551194632214402804156086285166936658854062106834320274688017513473735209037760192353614250100509433390179244114188658238476292642196943484861235921229530936657009401405521692656654488643515142713203746763581941476313352726272232583501263430303638445621315111101241084507269602397425928463792644978931855561612454788943810941086189320466207040236418525551193519460650752039109222034431494343842893692109149592384076414109,1549
776, -35216475800154864682523241,99
777, -4741303906613833497047225438254825478981173257662523794590124402927808973209601856071243887320744783328587636929629264545875485175877407056974926668474244002006550778440078432238102560244439814468766978816101991064248159543917965329621128253619993441870667042840639602168068158115806159057423394600749569474119843623990071186509070525525189605724476973472611199797631986784973010899609975072757312219007461138966039430599226965521783216189191488428594193236264655,1552
778, -16671306954171999529443138190746170558598313640973203511841816934958433766723678950994064146773058464765577643664809690299957670066551425883376956894941,516
779, -1087972008383021526991253376076100156495002982866886810971827837569616121594046349733782967056283880687288518527838361962120319082747815064505534305463976162142866152027660616540018427619845544684938316375534647730969685420573054729450413442468044314471390487051422694628599807133541189145058043496614835406320425683598465971631571729660204922882465455016218895526848454269416281107026441834153020069063200919104551310682026301396088169911578169989404847340114245603,1556
780, 35012694794827760291816811597852125190233112972933934141775895,217
781, 4549705708924179597192770403720560722895326152632484911281913188036327728805460887969379547019493933737543475409911965596627679104329998838843561832920284024584045652979425040595198298153965377333408054404868048724354274720794087398469760925946245835997806837229315511722021598312454217152236419625040741460487982086056765094683693119177993376252343670429616536190143049073645605536595785695292838599571230175686823020309795820204717992906245473293680176125833986007,1559
782, -579630428155036540536533958304398452080766841584492725937673241122175898272695602106232053717177632093797100229967348855619845333825044618225520528967967,520
783, 48456292246674196726448976973452654222822749702683606451090849363820961106893209190473801455138454541534154247620475650964975721269939254855459262417968075026047813308635024703375766865809164636174260428643910377264664490835220215063352803281229864775795971577533505637493168981146272804176731753740330299153941346686933971670020804867193533999290433568217316876389831014897149603229899727681804949497679961703658056480971287973203629543947471768060346163355579692277,1565
784,-108596265929,50
785, -1086674382441696552139734573187392094643864570609781288061665515048783879074603874783590688884775769156420326848282876838145743594317650503756576164097383295422619570755594911698187064709605196433651053328668490712469531220711286205363207049519965556592792494986280230680166258847836833592660661791024559878697430132269505692329403967052382531566946989406383762546798749762193653313238277803056244506103776881901874570075891639776325926304905979408707074678570940742979,1568
786, -771122024218777785829613305558107354065210825290265129377065157157863777523993164653053620836841208543088271721132755879074286057889720751229056401306219,522
787, 30065641426964781467114345151126151196013839389149052729478323131720789778329175965575182733151647523770522099956459831989537293598394246779756109773455896874269013955837110788877083119939803029237336352028523906717099546932425817432988643481905853502116285131279682594650296259107747154908208510361889851569166980252029403200829480853228612427187847477731388940285960900165338091357553715619766435095381848082571051947589071421366102832102785291244256437104734296495335,1572
788, 279729561193414757012276186980533867624087931929228822461943591,220
789, -297549432122203514959851730078878969295746279771679929678589172868190848043780877005116041335533848393178978637674342600036919244831898740265802052520381722903222224327857309660429009033138931438879438880618551567529976072332788407653130894885718810050336180943416835176262916400576155939577832898144769369866154071445718435531328037802950772301547788518948160613283539589019520288056546890224868911520313255530070230435888572162355077300474133124230570151183850596886959,1575
790, 1841410065737621407225540338831365323823330615237997280166590397411373355862165124758620477344841488931037696164400570413857752239369607166093593426660663,522
791, 2045020311196582730200431449858280046851883423824346548803134696437482806901940048663463569348888891002609967605927988773317633349663041097996935433581746163524168308576475631668342292204914604565257211146280452822020322536147995409649410112964584743892849866350672356763186264832377459211538160006397497366811081889303139630723320790372951810960146509631227193825264591129273679332500697640757907204849349441758136350591430167777192334295438914368385252503518603715920505,1580
792, -817231448783926095220144177,102
793, 45307794572697163445844021662150120013159918805638317772595387645905239253872095998849437668076229533386857140400024691424671916243817724556341420219596618435257835655015362865681023145251618564478894469151265133054565477362930760367688496920042639548283725697344283117626138379551771127954877832526316107209239471358470565841017714214462721954304482814951290977033234054092606173103066775423555631636717699574862616223014528428523600622957304952714649811722487832612306469,1583
794, -78425419204613293371370304475036411002176364285487053130312033038791233089950715273739212125767655808895968613179637329059156905593905250415761212839555245,528
795, -612985441729178667164995046123225491680810212737028995732711101128049941266941806837456023295761550493416369759856928068120569660242651083792911593736175836455843653336399018648890586862737737894362583976459902299735574647706794695086108616603635127930715106010915954640282756307142645413277359572733779712244225399256046179276574001151201316789167837388779236012889645584540331700543808794861912118969167371100414990392439142119464905258523051330588343769015100705229298059,1587
796, 855578062219151411090352655106844576111696998405903199059716721,222
797, 3646592628872479719519042473721449229867568009659083094385289096406770057790996378615130918085206652197593069998141199597717698267826293685140981910335044114200245175655867221734083467568558032865906773403733352858946829247623293111805789335699274280120621126338284937148217372647535132916425532636134942922963460994586446161859051344881724883056969607855020688760243560160724487632046768440039302465881488687894172693787564794176496939515106871993997718270285185963550436391,1590
798, -48963711732328373245478979304550745551318542125035415835714790829868433160746999963289171475450927660155815842764438831377381140380801698033724978479704233,530
799, 223499853711987174851195296944495058260597753654709555995650234032993698389458649423717276636195908678345714726238126480552370598776894385145948713279518544809021434221357987931824101043823350278370070412976553743396638831240386457979003276034508444509355565090101371077487850562088435225067593183660793789424530289017434604576014615350318701051897322458250760435069422532938565584252714911728196478688320542755236842639724592161882243633457186273585873039879564547830336967085,1597
800,0,0
801, -1167715963471485048240887698175233666086595979285924118233709228473518468307161228703166117231460105667856843765000776697436973850592438206256684193665041228551634909336439731929896889522038538592331498238890487828022440631412970922146199237302022332710131589043616999887858616926039360064332231193365409150016107261761682534723458891139271967931192814743156759042131967896288401070081949521003663453901170524251643569903186741400456173159797905809810612855431124051225763276611,1600
802, 660858886695753952499627624294783088988697970908063828875713676837471332900994447998255844874626851714236842975520019996884333438391782766535923923619332457,531
803, 12685920795016768349884457160256445614594887557164299438826863271389032385854936497461507990814760398184570172356706317064187197489999394745528705160464907069691510742867433477227008143449482980914758361055409744602471527051139743172580120254923327167095185120842137558671489162949627615091334569374761765162968984133196314277993738277142930330600456675252570922919240859391743378939370267541734456646932768246570676137717348307041033488570317214159570684992940969231698496554075,1604
804, -11528868679350047444614680480549734708942084003721863043220157827,227
805, 477433748113831659214129880879508049454744815661416221539163418792894331039332132453598303787302866126004612644806617096469189739004472969480954875630246512818575341180991141805013707100738438670773405711272878578589305587634680176703123255433695307727356072777317064156049627891397004050674749659735257194264808871965285184547418301801265405793667827187688372841448001091086072988823676549471449099959752478213095314450233461161169385951963611167390583045276718464793281803324149,1607
806, 6083669564656333376448795031460962517601526246356536053512189070135181494696594598012055351281090304624620369988356075136390935243608668791754843351417392889,535
807, -14366751879631504515272779847014480578388498568958323548987115997888726697459354956302399996062071311697119206707376672111701868688107754014183266179441671114951476730000727815673829716625064892778848600738285717061703223815985781824425840031166834197198022226309710149924873119115323520744994552815316430135060950690329962406000005494615040039492603627500712506310532263461506712211415359231624268038820393590943337184887717224452893659406499605441658017588235100731258422429045701,1612
808, 70004412986995832547587191,100
809, -322552271328165935735996628533639900335255250840892852187858690366342008234959274884676298838566284917291579721091678894426693602024575702658944745940346510643403071986111475598762780889916054026776525030981099915528590635097779210177857892682296017362452436122254282884432960753458273451681242438659804315486168122201949262622839928264658211789991381666196046674130814057296025085422401575226018668845684831868309657756240960587798349287012411623325579299163904754660939314726537609,1615
810, -96966876027994585754508691700526670696461032344111039573870679199742392231587041604960492839326716112725242367173091903747039415660925512112189304759746171231,537
811, 5264348497250683752099306256092629685937487156908297162132058196944439474041455412383793284845229910051413102698736874791920137807939274075931898845317064639335580451123566509409628109419922735428742068874913750672740854010728190587977177868900247147545140495415651609462788364754018328995417763665586597429503289459402051185069192450684541086413775738113950957913953473379291775513588547347499799399940788481632617355486899648040021517329377072931226471739120462067547089513647659971,1619
812, -11831978909278538911319072478011849627409513293055768343115068415,229
813, 3329707801657140024109250352629260628381829617197954283504804619609909107022176802745593053652618499527173690236922558392888015449245507670767806353335541618416524642810960333051524985126389007858251498164766047378140593433732563808198706349631447401700126510580308327588070205136637125633321801519195219802890551874491988379349427096599343292066247158909684410762518820572483435766824468288235317265009782713795575662815536430342003450637797776505886359676392037592053527131215134265,1622
814, -4834733450789996544126794780104942324442143812405760410035243484203094116867345146708962047947407591035955845632760549067205839759239821234810519836698240641,537
815, -2110820813590583973896842877577576663576591425535924717254305549372549164716222608042035314964475982776307127116084718090410124566685464118227853754691515121230521274809786622388414512106927600255040356762820875888389602388959612530306615012186645481809968890109555081344416523731756922332771410593333352570439392631872441077176417567746042192876898883519336561410480908441758590728873106566157855077130556747729953886858675462236407518583110184257858551778093505307141990436148697596119,1628
816,327557867499,52
817, -2965256150132728165230188898082612618869255264768143551664469385765780913604192940591427861063948365724918535817553484041253921220849713048974689405287540870127855354504103015749338641374001775590557201803586439253135355571674983402485871355501118070688993758317004513531615681958056472726828742793029224948945431055166142529181509291321229904966794340225584853798711613126096259809562020956333151171639636032840196980617182155768780567414548909398511424665616482187340079877595361465247,1631
818, -10231782814539481296862733423339351738854303021142215517803855208499489723970668666752070669982492164789091015805805826205065708814473064664522852418638189105409,544
819, -32331549982890551397639955610459445073612252791003201222552502290756169922924979111560352217339169666888373407008148403671005328489669094937121984539669601002790510601782650013763652696227156623732370902807012586358556644578079487135403366041464720207815710405905582212343550075195027421207825287345372073003502104091531844423713435750369862130883739411872504896148059004850151681098932186523429982104228406895233873826353037321581480143206769915397480482640824061137519734618724812804869,1635
820, -318421742390266250683535022763321425134426413547599030227257823111,231
821, -2303617297149229402915447137237906755262709271715298744718599578158291399919334645398133591743341662117929096121843903705416162624571957191271052075349741068806104722085870195663912191572015500328245250397714666466138044171720094258849754657849626919999223321252238367744929958108176849047628174058708033861844148267950418504173743134527483373678334691077390137280189882808388008603973197778568416048156728744810307311270959787804428779782465841031996116607888022734381673986076193279028403,1638
822, 2444065449064247534475274111129574230874969638589564547036510859521036820355889231725057667691169750817857092713970140721566706550020408302341782845480224560023,546
823, -15315908737710591865892494529832101231571051750277614817011319785826609927905536484644063876758608834065268610747128573577300879867432183957324772168605427806643159925645233153350823906300654891821866119389408118544109405035486622826917695947743508059730331712009645065037074184493597637947880802069982506156566220470590454175570760451854559148666986630230520632016299837940959662123798591426703387228354019038827381832206254233597804892400916263140579399699934897297502588110018036769122583,1643
824, -88591258465186043155139447149,108
825, -49037716023001010771007029777104365105925625886935169984565809256313369439252694574955827705622165753918679050565468202908127858105838193535473112167504433240888084438290534660396980270773754092831529954824494395405395534460263945550344093869826389612533368573734720307960199644068771629035857425973005769558619091841216804739926463423574451049803475483248955712737797145599501594549638033959750217474359797789782156836271191533663646122836544428894449756565840557515636483393807586796406363,1646
826, 115929198907463846390459226905352984870504597925629394678376163258998614631210605758720720311448928678156229585864882975808773224080441377281928940790084147851545,547
827, -3103115071356054381290635021949566438762759033826440438459849697732894610696729552389586231134226901780478406714917246657737242288389146609063149590382579565256153510862478235250274966030565064721955848410581672124617861764962890685841055060663103340642169437454833733216253953847762010294665328518333144557479282130640455197313003424014537461418954912442404147012112455289046074796937136189933359360473236388017812975690256057753741099122242757460998446529220490086571227410081977467900450371,1650
828, 3777828129106462255528160725780219861735670229532961040589482759305,233
829, 114118780163943404280401833756392996638978420824603725654054166351455727862559783147411542097624563962177368487009637959989284873327421802855897011107611256078117189975305392119507804328674287696169316707015124774199181498437781559708560280881687425116366694060970333536694451647456306707700508040028248231112238366324293662923874617111148412906586333640737312694345469040182391300209698394343069409926835693981116144274276772692335356864748290379299994474540737049059057671474638556063612856271,1653
830, -2144389823871024338993944455764232167043777385389954746939066967001871763987203863803005329409582104219083001240273837914357767842884713817202393952002394033760537,551
831, 15484730445489823046197709871868080692454856071078079519710152054546962984226887101670885719130346307442973749197585961172010079470171378084228495641123508277266981290408920609393955805586029417183148142460539006032327964799519596455383094952528241351029315335295060951530075746106992423906471191010463192680159945414113681164419478709271595591890632647806398362419655082668059717218972267195840255513075247583534632682901881163703274202358727099397274631536835082965191376329263296906985654575153,1661
832,0,0
833, -98011309193808964504261391407160045155650814569377232659389615559833608169418697176639942103660574024621821649086652108082527836308390701588187075289209102526165497928019757974193625055182925983187915175233512718254265874039621174868627074030079443840433604771762524933801656701269176302362711040249755987415026554095475528175751093627237323291320820735977028466709413195488391111763931718968317906168823739501467969944620467800638006187741895129399356240514866151528894997568619987388970636262575,1664
834, 4838912394027247159943652546036555427781025583700968790883997561336476804110194831091905350402471591831184297688980869876080706886943603862946190811789718354965371,553
835, -365674161613614652434413837135940654088925893770004417988810909504841690446411666059797829112283356492472631101304024609448046943890476578565066372797533479686951529166968477938366973746232948321604706686558400802995193435318090275232114587972007404801915876872363180695538025717557352268285715270093998238602207649264746974576116588709468289967053250660547911811922683338972064633787639523506486363827908677640472420659357958867569916996493424012984946430633716678563355518043043387818495110305713,1668
836, 155601460551551215656658333535798933404141879224585280518036841103,234
837, -5136076262798202115465309704687347816626586256318330761265105350915914010717812784857284752351582655778796824842169448575219472055045003246754546373241094923622769355333484261983732765219814419866863592845269485290104984511824396905094839278841031871888329850415994984373836792548658262110887437305693841614722361478392179608771632956097545786085167803264489590305132153540423975443827719656011388245461399773953105232628584453605506068543190732453353302196791714661427038250047260150003999832947343,1671
838, -784816741965758214247646115850689083127479921926083238879450996182489284209015320132447906011003238093029935022479419477657053465315175297669188773384605933783599,553
839, -586739251392965324418208801281652810576020324809229867484494988397087062548433696739415105472899310448337650987998515465553981270650121396900939048343654591249440865355899274810067394287294873886511734901396253017158349273538700356875653570643302505534294464537352183005992608429488139030352584069211271303162489863623926193305586998265942322551120830654016429100490311343423089701577568622714723341983744021122290278297762031166747751690863759559670600816844036688241685677700314401420107696226064061,1676
840, -35522827570769927233553568005,110
841, 3752577609152112493402060360473139951828961874221762559614228372774754445976226784535309775290263290819043963129076563897652879151504756927150155476458436204465751161813862911749267340099366785342526426394281721045170937119037584875519485762775391404767668829973743392479965916034395579029776347352920359093881799629841146423263989576781389339015145338133183203000289150267147704256736517701598213446949201337932801743274905098828675171206568486194900178143555287269639270780204484352914946392801110031,1679
842, -101606113421773043486038669857823844691957397219353311480685984477514181019224444107990267808414194912024704860802877371734073701235166143360535039724077703516139169,559
843, 122167739312328732404982072432213587307242377331579932135914895180070537674102266020074938768013925513830796410917090788351285714257818295063046043374538308887492327240406815549445247607588475808054416908694327912202217084012981751429419160186613925631707492680439201653393799802879152262501850916398273392077850211785467534727860492538523020064041451265303625789677260187387139113778869830829228280825485097570051964988218073644234421231990104876232245195955129414847704557702888203683614259233980133843,1683
844, -1589913761686254135242662887559642657748791719200173223038881319461,235
845, -999257804451653501236270696386095268253737881393369533276657940912213364912988513365452902508327398300416232564089470470256451270610924609311281906199799021932948699617565647461170479320133778047287584096163915915076689821267160775595708751534907672869706904671625659904949333074843791261060551189202211758206325927173947638572128706784950109807979631674265826059782082147717947462159779990155609728543282195032192181072326754816678171777989424902041397692989537084509912075917160828466498321684478995751,1686
846, 773477048584379086723232963108428551277920036258396834328230510926588586883632894186598839332122853134696722890825609080290964790016207108126903787520100277124129451,561
847, -5968504274338661165148185503295151415516938952227239453183148051707667809548659805582232303870105216771906619964525204884118239901700699339722080460985341897918180819586744218384671309250262156012875796093910336530189070085828125530781380320650568280704150002468300156605099854663040873874593693645189573466891388535567514553392361639535145127037128704027130313272567088611111457532958987569728207762398139023100547134455341215300576672666759579263975213803430087484191326036105317813025465163788062586209,1692
848,-1079246152965,54
849, 43905222578347427674543934249163375277554617342043459071060260415070482607156032596003835020292131069541672892229762206940774303685540539168791832974199708778004934301096771568286065059281229482855819679557583377503058987095467255579298204073973036767908594925801569007115590805787669285146084218560605890122375416317450029757326450805284035054512254797249706578679750893732258680924859954372534008605277902535165415523242639534672195953951883754005823753130995171153760150890949388108495704705493845501527,1695
850, 116362406997808366077810163156342481867646549168997210327580488818135002177324985912950968356874192163533675614354042276662426326531767566759281597392340457499661765,562
851, -3220917341410501854594205376338223745233253658960952198166693262339239515970836223765511414740496644857172314368090406310096135727289489672767149969955899432221884609472452585956614647187993051470149929788282992881094527922356657401390837504489892322495974765173650159355821575733265203121776582997121335298063758436058135905558393896889630702696097011646263127925444652951896744080104222305972537646823962420536475216051869673157783280980753443235906560129040341681643634833829886350477387543226358979303867,1699
852, -7041453572916318682483073484257859186468246974710470381186483571431,235
853, 32694025896652166439995869233987973633289594736053296777617492246930094029449227489413631701824541148980706355987456622956750832526087178313593223293966375711620489428410526880566806478142422996734428040861417376228265486056093670072239981077480674814650161053545023722745239529729891574631337436967555402201087749435672251916287079607944788616944955188504183206192299438139572587611124456759585339482448560587651225092026996196608289387831675310529430385403264927898884237871590939713415928684888791832101123,1702
854, -22883204783463832652163667960959027531489598112703589830236564122591934424603858744009242663176897485647020217710631177763625368068808663265449182408572940913609804263,566
855, 72094536315686623413005453613424478022424858301517920757418610654539099894890111794729677378213567450373935570906699132963277401185339098660618009609420150550218366575252347149548856905919251454824241390720536629144374832951081827091805651475938418223281680207755019033509455712142336071342282302421157643109382865122719453133427912149243243530951227166037216712569195801927223792705117360887882610920092696444673024666789640593907086980679523296435866384709212149629128584158192856844279002413305092103929395,1707
856, 1318637838079167678403437776117,112
857, 1805937927890024405364030727529011976503430803738197071417570601865699601323467427579617314066731986770235616534692017879079658388838300104250029548765714039587275092883914779656071083998199298028794863828025683159988954077003629410235222933283329561151571802148944468234765976769120449564059214677176860825918865955491368432567986586791530680336157229917633301117436138781951610157747585883130432854179344371424663937159805529107054614978514842665091106589035680608613967665547646697907006594313377685627708023,1710
858, 132540907706862141968655399835756772413585852160914882433010699607997736106523483539942628194516459544909456843862531462677163358666628341403004098416396814309766124857,568
859, 104769231494031507248454359020480622251199833598338305907450388352188421992199467166149437712934904995969093148662192900036556373928159801314203510358744508947004738073489574084179652164528861595947539776139221611858204122482548652765013091751326950674578198284824279783263891210409737210702060393762237670280598886493027953065794444790116815686168510999601230693390814145124729295237295776765984409894136333091779149739173423555827666179482713709533002627346002851828980617279815997708613405162519287357848842903,1714
860, 41522035270083478095120912371874102565851370701359556820214180049699,242
861, -495634721415321138961921929586181474209254685926215071365811343712707542867683937401566968974221023211883857039008939518432944361942079336926221527943009288361184407576198034456797703988494928511265892670881213274087459546620751912522086012865751169149351193610817351777812263160411654382087205701741630500771818283405121912826888993067334017033226234578733406236449968052764861503385185577068086481071022371211397819788704805081438978964548481580232908488659681236943886309378359580768512772717814358348084219843,1717
862, -22455124779774262972067116469763773924421244484233668704904423027870403847306275909501672728733449262750290655308813448355461416972199202179921680503097434464873270209,568
863, -37335457200425264719899766861789869816618306782198319221356902871183402461666734913438116422249335449754358438927867515423072044678778894813096520542400360868282067024489291914341586212287680727279765529535073198615970268014569331350915577234001334946382954353974437963423515483029486945954084943396689125883722282467503396987065683873384404735905951156631986576279423142214513137143634866614986660095521017749929264514401682044880330377202313733411291191396315721093973134289681127838924049652493470534723555829947,1724
864,0,0
